PRESCRIPTION_CODE,PRACTICE_CODE,BNF_CODE,QUANTITY,ITEMS,ACTUAL_COST
63739,P82005,0206030Z0AAAAAA,56,2,85.69881
63740,P82005,0206030Z0AAAAAA,60,2,91.61344
63741,P82005,0206030Z0AAAAAA,112,4,342.38303
63742,P82005,0206030Z0AAABAB,60,2,91.61344
63743,P82005,0206030Z0AAABAB,56,1,42.8494
63744,P82005,0206030Z0AAACAC,112,1,85.59576
63745,P82005,0206030Z0AAACAC,60,1,45.80672
63746,P82005,0206040AEAAAAAA,168,1,20.58151
63747,P82005,0206040AGAAACAC,56,1,11.38801
63748,P82005,0207020Y0AAAFAF,168,1,65.55022
63749,P82005,0207020Y0AAAFAF,84,1,32.82664
63750,P82005,0208020H0BBAAAA,200,1,8.65143
63751,P82005,0208020Y0AAAAAA,30,1,50.50022
63752,P82005,0208020Y0AAABAB,28,2,94.26873
63753,P82005,0208020Y0AAACAC,56,3,282.76899
63754,P82005,0208020Y0AAACAC,28,3,141.40309
63755,P82005,0208020Y0AAADAD,112,1,94.25633
63756,P82005,0209000Y0AAABAB,56,2,36.37603
63757,P82005,0212000AAAAAAAA,28,1,0.96606
63758,P82005,0212000AAAAAAAA,56,2,3.83944
63759,P82005,0212000AAAAABAB,28,1,1.2372
63760,P82005,0212000AAAAADAD,56,7,11.47461
63761,P82005,0212000AAAAADAD,28,3,2.47744
63762,P82005,0212000AAAAAFAF,56,5,101.67341
63763,P82005,0212000AAAAAFAF,28,2,21.44472
63764,P82005,0212000ABBBAAAA,112,1,53.2677
63765,P82005,0212000X0AAAAAA,28,1,1.50834
63766,P82005,0212000X0AAAAAA,56,1,3.00427
63767,P82005,0212000X0AAABAB,56,4,13.51302
63768,P82005,0212000X0AAADAD,56,13,50.48073
63769,P82005,0212000X0AAADAD,28,2,3.89553
63770,P82005,0212000Y0AAAAAA,84,1,2.00386
63771,P82005,0212000Y0AAAAAA,56,1,1.34004
63772,P82005,0212000Y0AAAAAA,28,1,0.67622
63773,P82005,0212000Y0AAABAB,28,21,15.18236
63774,P82005,0212000Y0AAABAB,56,33,47.30677
63775,P82005,0212000Y0AAADAD,7,4,1.27236
63776,P82005,0212000Y0AAADAD,84,3,7.35793
63777,P82005,0212000Y0AAADAD,56,94,154.0876
63778,P82005,0212000Y0AAADAD,28,26,21.47119
63779,P82005,0301011R0AAAPAP,3,1,4.21972
63780,P82005,0301011R0AAAPAP,2,29,81.70109
63781,P82005,0301011R0AAAPAP,1,150,212.22591
63782,P82005,0301011R0AAAXAX,40,2,30.87847
63783,P82005,0301011R0AAAXAX,100,1,38.57948
63784,P82005,0301011R0AABDBD,60,1,26.54655
63785,P82005,0301011R0AABDBD,100,1,44.23599
63786,P82005,0301011R0AABDBD,112,2,99.29312
63787,P82005,0301011R0AABDBD,120,4,212.32283
63788,P82005,0301011R0AABUBU,1,9,53.12381
63789,P82005,0301011R0AABUBU,2,1,11.79289
63790,P82005,0301011R0BIAFAP,2,5,13.71241
63791,P82005,0301011R0BIAFAP,1,35,48.21044
63792,P82005,0301011R0BIAGBU,1,2,11.80529
63793,P82005,0301011U0AAAHAH,1,1,27.36932
63794,P82005,0301020I0AAACAC,20,1,3.66809
63795,P82005,0301020I0AAAFAF,120,1,36.47583
63796,P82005,0301020Q0BBAAAA,30,1,32.61444
63797,P82005,0301020Q0BBABAB,30,2,62.66709
63798,P82005,0301020Q0BBACAC,2,1,43.02054
63799,P82005,0301020Q0BBACAC,1,8,172.13177
63800,P82005,0301020Q0BBADAE,2,2,86.04108
63801,P82005,0301020Q0BBADAE,1,2,43.03294
63802,P82005,0301020S0BBAAAA,30,1,25.72379
63803,P82005,0301020S0BBAAAA,60,1,51.43518
63804,P82005,0301040X0BBAAAA,1,1,30.39859
63805,P82005,0302000C0BJAABE,1,2,14.74106
63806,P82005,0302000C0BJABBF,2,1,32.19371
63807,P82005,0302000C0BJABBF,1,9,144.9275
63808,P82005,0302000C0BJADBH,1,1,16.10306
63809,P82005,0302000C0BQAABX,1,26,713.06082
63810,P82005,0302000C0BQAABX,2,3,164.5153
63811,P82005,0302000C0BQABBZ,1,14,383.95582
63812,P82005,0302000C0BQABBZ,2,3,164.5153
63813,P82005,0302000C0BRAABY,2,3,164.5153
63814,P82005,0302000C0BRAABY,1,2,54.85083
63815,P82005,0302000C0BRABCA,1,1,27.42542
63816,P82005,0302000K0BBAHAG,1,4,53.3423
63817,P82005,0302000K0BBAIAH,1,1,13.33557
63818,P82005,0302000K0BBAKAK,1,1,13.33557
63819,P82005,0302000K0BDABAM,1,7,183.33888
63820,P82005,0302000K0BDABAM,2,10,523.70139
63821,P82005,0302000K0BDACAU,1,1,26.19127
63822,P82005,0302000K0BDACAU,2,4,209.48055
63823,P82005,0302000K0BDADBB,1,3,78.57381
63824,P82005,0302000N0AAAYAY,2,1,63.49616
63825,P82005,0302000N0BCAAAX,1,1,16.33679
63826,P82005,0302000N0BCAAAX,2,1,32.66119
63827,P82005,0302000N0BCABAY,1,3,95.26284
63828,P82005,0302000N0BCACAZ,2,1,61.23356
63829,P82005,0302000N0BCADBE,1,5,81.68397
63830,P82005,0302000N0BCADBE,2,1,32.66119
63831,P82005,0302000N0BCAEBF,1,5,109.68602
63832,P82005,0302000N0BCAFBG,2,3,164.5153
63833,P82005,0302000N0BCAFBG,1,2,54.85083
63834,P82005,0302000N0BDABBK,1,1,42.60916
63835,P82005,0302000N0BFAABF,1,1,21.00224
63836,P82005,0302000N0BFABBG,2,2,105.93703
63837,P82005,0302000N0BFABBG,1,6,158.94274
63838,P82005,0302000N0BIAABF,1,9,126.247
63839,P82005,0302000N0BIAABF,2,2,56.08498
63840,P82005,0302000N0BIABBG,2,2,74.78417
63841,P82005,0302000N0BIABBG,1,18,336.64037
63842,P82005,0302000V0BBAAAA,2,1,55.17502
63843,P82005,0302000V0BBABAB,2,1,41.15062
63844,P82005,0303020G0AAAAAA,56,1,2.05061
63845,P82005,0303020G0AAAAAA,28,5,5.15753
63846,P82005,0303020G0AAABAB,7,3,1.20671
63847,P82005,0303020G0AAABAB,28,15,17.71649
63848,P82005,0303020G0AAABAB,56,9,21.14819
63849,P82005,0303020G0AAACAC,56,1,2.05061
63850,P82005,0303020G0AAACAC,28,2,2.06301
63851,P82005,0303020G0AAADAD,28,3,19.83964
63852,P82005,0304010ACAAAAAA,30,1,4.09817
63853,P82005,0304010D0AAAAAA,56,3,4.62866
63854,P82005,0304010D0AAAAAA,28,2,1.66464
63855,P82005,0304010D0AAAAAA,30,2,1.55813
63856,P82005,0304010D0AAAFAF,120,1,3.30996
63857,P82005,0304010E0AAAAAA,14,1,0.75752
63858,P82005,0304010E0AAAAAA,60,3,8.33964
63859,P82005,0304010E0AAAAAA,30,12,16.75368
63860,P82005,0304010E0AAAAAA,28,2,2.80529
63861,P82005,0304010E0AAAAAA,56,1,2.69289
63862,P82005,0304010E0AAABAB,30,9,17.02502
63863,P82005,0304010E0AAABAB,56,7,25.32949
63864,P82005,0304010E0AAABAB,120,3,22.58843
63865,P82005,0304010E0AAABAB,28,5,9.35062
63866,P82005,0304010E0AAABAB,60,4,15.08375
63867,P82005,0304010E0AAACAC,60,1,5.11728
63868,P82005,0304010G0BCAAAC,28,3,2.97379
63869,P82005,0304010G0BCAAAC,84,1,2.74899
63870,P82005,0304010J0AAABAB,56,1,1.58029
63871,P82005,0304010J0AAACAC,84,1,3.06972
63872,P82005,0304010J0AAACAC,56,2,4.10122
63873,P82005,0304010J0AAACAC,28,6,6.18904
63874,P82005,0304010W0AAALAL,7,4,16.41871
63875,P82005,0304010W0AAALAL,56,2,63.95734
63876,P82005,0304010W0AAALAL,60,1,34.35997
63877,P82005,0304010W0AAALAL,21,3,36.29575
63878,P82005,0304010W0AAALAL,15,1,8.67663
63879,P82005,0304010W0AAAPAP,300,2,18.42481
63880,P82005,0304010W0AAAPAP,210,2,13.10854
63881,P82005,0304010W0AAAPAP,450,1,13.9124
63882,P82005,0401010ADAAAAAA,56,2,53.94758
63883,P82005,0401010ADAAAAAA,84,1,40.39981
63884,P82005,0401010ADAAAAAA,60,1,28.79046
63885,P82005,0401010R0AAACAC,14,1,1.42134
63886,P82005,0401010R0AAACAC,28,1,2.62094
63887,P82005,0401020P0AAABAB,28,3,5.25427
63888,P82005,0401020P0AAABAB,56,1,3.49045
63889,P82005,0401020P0AAADAD,28,6,194.05982
63890,P82005,0401020P0AAADAD,56,3,194.02262
63891,P82005,0401020T0AAACAC,112,1,10.93273
63892,P82005,040201030AAACAC,28,1,1.11281
63893,P82005,040201060AAAAAA,28,4,3.19106
63894,P82005,040201060AAACAC,112,1,3.49045
63895,P82005,040201060AAACAC,28,2,1.76382
63896,P82005,040201060AAALAL,28,1,1.11565
63897,P82005,040201060AAAPAP,28,1,163.43399
63898,P82005,040201060AAAQAQ,7,3,1.37501
63899,P82005,040201060AAAQAQ,28,3,4.16037
63900,P82005,0402010ABAAABAB,14,1,0.35549
63901,P82005,0402010ABAAABAB,56,1,1.08476
63902,P82005,0402010ABAAACAC,56,1,1.84208
63903,P82005,0402010ABAAACAC,28,2,1.94513
63904,P82005,0402010ABAAACAC,84,1,2.70224
63905,P82005,0402010ABAAADAD,28,1,1.42134
63906,P82005,0402010ABAAAFAF,28,1,1.09411
63907,P82005,0402010ABAAAKAK,28,2,3.62805
63908,P82005,0402010ABBCAAAV,84,1,15.81037
63909,P82005,0402010ABBCAAAV,60,1,11.22257
63910,P82005,0402010ABBCADAY,30,1,28.16119
63911,P82005,0402010J0AAAKAK,4,3,1.31891
63912,P82005,0402010K0AAAAAA,56,1,12.7437
63913,P82005,0402010L0AAAAAA,5,1,9.52744
63914,P82005,0402010R0AAABAB,56,1,21.21444
63915,P82005,0402010S0AAADAD,560,1,210.20718
63916,P82005,0402010S0AAADAD,150,2,112.57524
63917,P82005,0402010S0AAADAD,105,4,158.00899
63918,P82005,0402010S0AAADAD,300,6,675.37703
63919,P82005,0402010S0AAADAD,600,2,450.22655
63920,P82005,0402010S0AAADAD,675,1,253.35556
63921,P82005,0402010S0AAAEAE,30,2,27.52562
63922,P82005,0402010S0AAAEAE,112,2,102.1541
63923,P82005,0402010S0AAAEAE,84,1,38.33355
63924,P82005,0402010S0AAAEAE,56,2,51.1988
63925,P82005,0402010S0AAAFAF,56,1,39.35266
63926,P82005,0402010S0AAAIAI,300,2,281.85903
63927,P82005,0402030K0BFAAAF,28,1,2.3376
63928,P82005,0402030K0BFABAI,28,1,2.07582
63929,P82005,0403010V0AAADAD,112,1,2.53395
63930,P82005,0403010V0AAADAD,56,4,5.27399
63931,P82005,0403010V0AAADAD,180,2,8.00366
63932,P82005,0403010V0AAADAD,84,1,1.92622
63933,P82005,0403010V0AAAWAW,56,3,13.29574
63934,P82005,0403030E0AAAAAA,84,3,10.15428
63935,P82005,0403030E0AAAAAA,28,3,3.61891
63936,P82005,0403030E0AAAAAA,56,4,9.16342
63937,P82005,0403030E0AAAAAA,60,10,23.49799
63938,P82005,0403030E0AAAAAA,14,1,0.65468
63939,P82005,0403030E0AAAAAA,7,2,0.76708
63940,P82005,0403030E0AAAAAA,90,9,31.66649
63941,P82005,0403030E0AAAAAA,30,10,11.811
63942,P82005,0403030E0AAAAAA,168,3,19.97135
63943,P82005,0403030E0AAACAC,140,1,24.22785
63944,P82005,0403030E0AAAEAE,30,1,2.09736
63945,P82005,0403030E0AAALAL,30,1,23.33964
63946,P82005,0403030E0AAALAL,60,1,46.66688
63947,P82005,0403030E0AAAMAM,28,1,2.81443
63948,P82005,0403030E0AAAMAM,30,2,5.82155
63949,P82005,0403030E0AAAMAM,60,1,5.80915
63950,P82005,0403030E0AAANAN,60,1,4.6311
63951,P82005,0403030E0AAANAN,30,4,9.287
63952,P82005,0403030P0AAAAAA,30,5,7.72867
63953,P82005,0403030P0AAAAAA,56,1,2.97338
63954,P82005,0403030P0AAAAAA,60,2,6.15814
63955,P82005,0403030P0AAAAAA,28,3,4.62866
63956,P82005,0403030P0AAABAB,30,1,1.42419
63957,P82005,0403030P0AAABAB,60,2,5.67196
63958,P82005,0403030P0AAALAL,28,1,13.66931
63959,P82005,0403030P0BBABAB,30,1,25.01322
63960,P82005,0403030Q0AAAAAA,112,1,3.64004
63961,P82005,0403030Q0AAAAAA,56,21,38.35065
63962,P82005,0403030Q0AAAAAA,14,2,1.14106
63963,P82005,0403030Q0AAAAAA,60,1,2.05712
63964,P82005,0403030Q0AAAAAA,42,1,1.47744
63965,P82005,0403030Q0AAAAAA,7,4,1.34716
63966,P82005,0403030Q0AAAAAA,28,87,79.98004
63967,P82005,0403030Q0AAABAB,14,5,3.22663
63968,P82005,0403030Q0AAABAB,28,55,58.78974
63969,P82005,0403030Q0AAABAB,7,4,1.49675
63970,P82005,0403030Q0AAABAB,112,4,16.95367
63971,P82005,0403030Q0AAABAB,56,28,59.51144
63972,P82005,0403030Q0AAAZAZ,56,1,26.82704
63973,P82005,0403030Q0AAAZAZ,28,2,26.83944
63974,P82005,0403040X0AAAAAA,7,4,1.49675
63975,P82005,0403040X0AAAAAA,56,2,4.21342
63976,P82005,0403040X0AAAAAA,14,3,1.90793
63977,P82005,0403040X0AAAAAA,28,21,22.25065
63978,P82005,0403040X0AAAJAJ,30,1,1.81687
63979,P82005,0403040X0AAAMAM,60,1,4.29452
63980,P82005,0403040X0AAAMAM,28,2,4.22643
63981,P82005,0403040X0AAANAN,14,2,1.17846
63982,P82005,0403040X0AAANAN,56,4,7.60407
63983,P82005,0403040X0AAANAN,84,1,2.84533
63984,P82005,0403040X0AAANAN,28,20,19.13418
63985,P82005,0403040X0AAAPAP,7,8,3.44229
63986,P82005,0403040X0AAAPAP,56,1,2.53679
63987,P82005,0403040X0AAAPAP,28,30,38.23786
63988,P82005,0404000U0AAAAAA,28,1,51.07989
63989,P82005,0404000U0AAADAD,28,2,128.30126
63990,P82005,0405010P0AAABAB,56,1,19.25102
63991,P82005,0406000L0AAATAT,84,1,12.05468
63992,P82005,0406000L0AAATAT,56,1,8.1437
63993,P82005,0406000P0AAAEAE,30,1,1.09411
63994,P82005,0406000P0AAAEAE,56,2,3.68984
63995,P82005,0406000S0AAABAB,84,1,6.23639
63996,P82005,0406000T0AAAGAG,56,3,7.55428
63997,P82005,0406000T0AAAGAG,28,2,2.53049
63998,P82005,0406000T0AAAGAG,84,4,15.08375
63999,P82005,0406000T0AAAGAG,30,2,2.91748
64000,P82005,0406000T0AAAKAK,16,1,2.03842
64001,P82005,0406000T0AAAKAK,30,1,3.73069
64002,P82005,0406000T0AAAKAK,50,1,6.04289
64003,P82005,0407010F0BGAAAF,224,1,18.75549
64004,P82005,0407010H0AAA7A7,100,1,1.225
64005,P82005,0407010H0AAAAAA,200,1,6.72541
64006,P82005,0407010H0AAAAAA,100,1,3.36891
64007,P82005,0407010H0AAAAAA,224,1,7.53882
64008,P82005,0407010H0AAAAAA,32,1,1.0876
64009,P82005,0407010H0AAACAC,100,2,4.92399
64010,P82005,0407010H0AAACAC,500,2,24.52074
64011,P82005,0407010H0AAACAC,1000,2,49.01668
64012,P82005,0407010H0AAAIAI,100,1,1.87297
64013,P82005,0407010H0AAAMAM,120,2,5.40448
64014,P82005,0407010H0AAAMAM,64,2,2.79228
64015,P82005,0407010H0AAAMAM,200,42,182.29565
64016,P82005,0407010H0AAAMAM,32,1,0.70427
64017,P82005,0407010H0AAAMAM,56,4,5.27399
64018,P82005,0407010H0AAAMAM,100,52,112.95215
64019,P82005,0407010H0AAAMAM,150,2,6.71342
64020,P82005,0407010H0AAAMAM,112,8,20.27156
64021,P82005,0407010H0AAAMAM,50,1,1.19695
64022,P82005,0407010H0AAAMAM,224,35,169.66169
64023,P82005,0407010H0AAAMAM,240,1,5.30143
64024,P82005,0407010H0AAAMAM,168,2,7.48009
64025,P82005,0407010H0AAAMAM,160,1,3.47175
64026,P82005,0407010H0AAAMAM,448,1,9.68923
64027,P82005,0407010H0AAAMAM,60,1,1.41199
64028,P82005,0407010H0AAAQAQ,200,1,27.12623
64029,P82005,0407010H0AAAQAQ,100,1,13.56931
64030,P82005,0407010H0AAAWAW,100,2,5.05488
64031,P82005,0407010H0AABGBG,500,1,23.04696
64032,P82005,0407010H0AADPDP,500,1,42.18558
64033,P82005,0407010H0AADUDU,50,1,7.38923
64034,P82005,0407010P0AAABAB,168,4,32.64961
64035,P82005,0407010P0AAABAB,112,1,5.47907
64036,P82005,0407010P0AAABAB,84,2,8.26545
64037,P82005,0407010P0AAABAB,60,1,2.98273
64038,P82005,0407010P0AAABAB,180,2,17.26546
64039,P82005,0407010P0AAABAB,90,4,17.29026
64040,P82005,040702040BNADAE,60,5,66.39738
64041,P82005,040702040BNADAE,56,5,62.45633
64042,P82005,040702040BNAEAD,60,3,29.17989
64043,P82005,040702040BNAEAD,56,1,9.18151
64044,P82005,040702040BNAFAC,56,2,12.34188
64045,P82005,040702040BNAFAC,112,1,12.22013
64046,P82005,040702040BNAFAC,60,3,19.50306
64047,P82005,040702040BPAAAG,120,1,8.52053
64048,P82005,0407020ADAAAAAA,500,5,90.84658
64049,P82005,0407020ADAAAAAA,250,12,109.09029
64050,P82005,0407020ADAAAAAA,750,4,108.99109
64051,P82005,0407020ADAAALAL,5,1,7.49208
64052,P82005,0407020ADBJACAE,56,1,25.65834
64053,P82005,0407020ADBJACAE,28,2,25.88009
64054,P82005,0407020ADBLAAAK,56,8,46.92198
64055,P82005,0407020ADBLAAAK,42,1,4.50671
64056,P82005,0407020ADBLAAAK,7,4,3.36667
64057,P82005,0407020ADBLAAAK,28,2,5.87765
64058,P82005,0407020ADBLABAI,56,1,46.85388
64059,P82005,0407020ADBLABAI,28,2,47.06628
64060,P82005,0407020ADBLACAR,56,1,17.83273
64061,P82005,0407020ADBLACAR,14,4,18.28863
64062,P82005,0407020ADBLADAQ,28,2,35.86546
64063,P82005,0407020ADBLADAQ,56,1,35.65306
64064,P82005,0407020ADBLAEAH,56,2,46.86628
64065,P82005,0407020ADBLAFAF,56,3,17.59574
64066,P82005,0407020ADBLAFAF,28,1,3.03882
64067,P82005,0407020ADBLAGAS,56,2,17.84513
64068,P82005,0407020ADBLAHAG,56,2,23.43619
64069,P82005,0407020ADBLAHAG,28,1,5.96525
64070,P82005,0407020AFAAAAAA,56,1,39.57989
64071,P82005,0407020AFAAABAB,56,1,79.12868
64072,P82005,0407020AFBBABAB,56,1,79.12868
64073,P82005,0407020AGAAAEAE,56,1,69.88193
64074,P82005,0407020B0BMAAAH,4,3,15.54818
64075,P82005,0407020B0BMABAI,4,4,37.1862
64076,P82005,0407020B0BMACAJ,4,2,33.85164
64077,P82005,0407020Q0AACNCN,300,6,26.49636
64078,P82005,0407020Q0AACNCN,600,1,8.81972
64079,P82005,0407020Q0AACNCN,100,2,3.16057
64080,P82005,0407020Q0BBABAL,60,3,35.01404
64081,P82005,0407020Q0BBAKCG,60,2,6.17683
64082,P82005,0407020Q0BBALCF,60,1,8.52053
64083,P82005,0407020Q0BCAGCN,500,1,7.95956
64084,P82005,0407020Q0BCAGCN,100,2,3.55895
64085,P82005,0407020Q0BCAGCN,300,4,20.43172
64086,P82005,0407020Q0BCAGCN,200,1,3.54655
64087,P82005,0407041ABAAAAAA,12,1,28.06119
64088,P82005,0407041T0AAACAC,6,5,5.71851
64089,P82005,0407041T0AAACAC,12,3,6.82501
64090,P82005,0407041T0AAAFAF,6,9,8.86282
64091,P82005,0407041T0AAAFAF,24,2,7.80366
64092,P82005,0407041T0AAAFAF,12,4,7.82846
64093,P82005,0407041T0BBAHAH,12,1,79.44657
64094,P82005,0407042Q0AAABAB,84,2,7.71017
64095,P82005,0408010A0AAAAAA,56,1,1.78598
64096,P82005,0408010A0AAAAAA,60,1,1.80752
64097,P82005,0408010A0AAABAB,60,1,4.33191
64098,P82005,0408010A0AAABAB,28,1,2.13191
64099,P82005,0408010A0AAABAB,112,1,8.17175
64100,P82005,0408010A0AAABAB,56,1,4.14208
64101,P82005,0408010A0AAACAC,60,1,6.25793
64102,P82005,0408010A0AAACAC,56,2,11.8744
64103,P82005,0408010A0AAAIAI,112,1,7.56403
64104,P82005,0408010A0AAAIAI,60,1,4.00468
64105,P82005,0408010A0BBABAB,168,2,258.46065
64106,P82005,0408010A0BBABAB,56,2,86.29718
64107,P82005,0408010A0BBACAC,60,2,178.3029
64108,P82005,0408010AEAAAAAA,28,1,0.90712
64109,P82005,0408010AEAAAAAA,56,6,9.55489
64110,P82005,0408010AEAAABAB,56,5,7.90143
64111,P82005,0408010AEAAABAB,60,1,1.69248
64112,P82005,0408010AEAAABAB,84,2,4.43781
64113,P82005,0408010AEAAABAB,112,1,3.05752
64114,P82005,0408010AEAAACAC,112,2,8.62643
64115,P82005,0408010AEAAACAC,7,4,1.53415
64116,P82005,0408010AEAAACAC,56,9,19.46526
64117,P82005,0408010AEAAADAD,28,1,0.98191
64118,P82005,0408010AEAAADAD,56,7,13.02542
64119,P82005,0408010AEAAAEAE,56,5,11.42176
64120,P82005,0408010AEAAAEAE,28,2,2.5061
64121,P82005,0408010AEAAAEAE,224,1,9.10021
64122,P82005,0408010AEAAAEAE,112,4,18.22521
64123,P82005,0408010AEAAAEAE,84,2,7.05001
64124,P82005,0408010AEAAAFAF,56,1,2.03842
64125,P82005,0408010AEAAAFAF,84,2,5.80285
64126,P82005,0408010AEAAAGAG,56,17,53.13886
64127,P82005,0408010AEAAAUAU,56,1,3.5998
64128,P82005,0408010AEAAAVAV,28,1,2.3563
64129,P82005,0408010AEAAAVAV,21,5,8.97664
64130,P82005,0408010AHAAADAD,56,1,134.79618
64131,P82005,0408010D0AAABAB,112,1,12.25753
64132,P82005,0408010G0AAAAAA,28,1,0.97256
64133,P82005,0408010G0AAAAAA,168,1,5.29208
64134,P82005,0408010G0AAAAAA,56,1,1.84208
64135,P82005,0408010G0AAAAAA,90,1,2.88923
64136,P82005,0408010G0AAAAAA,84,2,5.40448
64137,P82005,0408010G0AAABAB,168,6,28.27441
64138,P82005,0408010G0AAABAB,56,9,14.8116
64139,P82005,0408010G0AAABAB,60,1,1.75793
64140,P82005,0408010G0AAABAB,224,1,6.24574
64141,P82005,0408010G0AAABAB,12,1,0.43964
64142,P82005,0408010G0AAABAB,300,1,8.2307
64143,P82005,0408010G0AAABAB,84,14,33.77361
64144,P82005,0408010G0AAABAB,252,4,28.04961
64145,P82005,0408010G0AAABAB,180,1,5.03964
64146,P82005,0408010G0AAABAB,15,1,0.52378
64147,P82005,0408010G0AAABAB,90,4,10.32277
64148,P82005,0408010G0AAABAB,336,1,9.3124
64149,P82005,0408010G0AAABAB,196,1,5.47907
64150,P82005,0408010G0AAABAB,28,2,1.75813
64151,P82005,0408010G0AAABAB,63,4,7.3683
64152,P82005,0408010G0AAACAC,112,1,3.93638
64153,P82005,0408010G0AAACAC,28,1,1.06606
64154,P82005,0408010G0AAACAC,168,1,5.8437
64155,P82005,0408010G0AAACAC,84,2,5.96545
64156,P82005,0408010G0AAAJAJ,56,2,13.31423
64157,P82005,0408010G0AAAJAJ,168,4,78.98621
64158,P82005,0408010G0AAAJAJ,84,2,19.85895
64159,P82005,0408010H0AAA1A1,14,4,2.50651
64160,P82005,0408010H0AAA1A1,56,3,6.17988
64161,P82005,0408010H0AAAAAA,28,2,2.28171
64162,P82005,0408010H0AAAAAA,56,6,12.35977
64163,P82005,0408010H0AAAAAA,112,1,4.10752
64164,P82005,0408010H0AAABAB,7,1,0.39289
64165,P82005,0408010H0AAABAB,28,2,2.5061
64166,P82005,0408010H0AAABAB,56,5,11.42176
64167,P82005,0408010H0AAACAC,56,2,2.56789
64168,P82005,0408010H0AAACAC,28,2,1.49635
64169,P82005,0408010H0BBAGA1,252,1,493.84587
64170,P82005,0408010H0BBAGA1,112,1,219.44742
64171,P82005,0408010Q0AAAAAA,112,2,26.72156
64172,P82005,0408010Q0AAAPAP,28,2,13.24513
64173,P82005,0408010W0AAABAB,110,1,5.87175
64174,P82005,0408010W0AAABAB,90,1,4.7246
64175,P82005,0408010W0AAACAC,110,1,8.82622
64176,P82005,0408010W0AAACAC,60,1,4.76199
64177,P82005,0408010W0AAADAD,120,1,23.0872
64178,P82005,0409010H0AAAAAA,56,1,17.52135
64179,P82005,0409010H0AAABAB,84,1,46.61079
64180,P82005,0409010H0AAABAB,112,1,62.24047
64181,P82005,0409010H0AAACAC,28,1,17.90753
64182,P82005,0409010H0AAAHAH,28,3,19.89574
64183,P82005,0409010H0AAARAR,28,1,7.92216
64184,P82005,0409010N0BBAEAE,60,1,10.85793
64185,P82005,0409010W0AAABAB,168,1,7.90996
64186,P82005,0409010W0AAABAB,84,1,4.01118
64187,P82005,0409010W0AAACAC,84,1,5.60996
64188,P82005,0409010W0AAACAC,30,1,1.97582
64189,P82005,0409010W0AAADAD,56,1,25.92664
64190,P82005,0409010Z0AAAAAA,28,1,75.83762
64191,P82005,0409010Z0AAABAB,7,1,29.00265
64192,P82005,0409020S0AAAEAE,84,1,4.16362
64193,P82005,0409020S0AAAEAE,56,3,8.33964
64194,P82005,0409020S0BCAAAE,28,1,1.34655
64195,P82005,0409020S0BCAAAE,56,2,5.16139
64196,P82005,0409020S0BCAAAE,84,2,7.62968
64197,P82005,0409020S0BCAAAE,21,4,4.15204
64198,P82005,0410020B0AAAZAZ,120,1,17.08476
64199,P82005,0410020B0AABABA,96,1,7.73517
64200,P82005,0410020B0AABWBW,13.2,1,13.32622
64201,P82005,0410020B0AABWBW,26.4,2,53.2801
64202,P82005,0410020B0AABZBZ,36,3,89.2043
64203,P82005,0410020B0AABZBZ,4,1,5.08923
64204,P82005,0410020B0BBAZBW,26.4,1,21.07704
64205,P82005,0410020B0BBAZBW,52.8,1,42.14168
64206,P82005,0410020B0BBBABZ,36,3,89.2043
64207,P82005,0410020B0BCAAAP,21,1,25.5929
64208,P82005,0410020B0BCAEBA,96,1,7.73517
64209,P82005,0410020B0BDAAAR,28,1,42.94575
64210,P82005,0410020B0BDADAR,28,1,42.94575
64211,P82005,0410030E0AAAAAA,28,1,75.3421
64212,P82005,0411000E0AAAAAA,56,2,14.34838
64213,P82005,0411000F0AAADAD,100,1,112.20755
64214,P82005,0411000F0BFAAAE,28,1,24.26525
64215,P82005,0411000F0BKABAF,28,1,22.29249
64216,P82005,0411000G0AAAAAA,28,4,4.23822
64217,P82005,0411000G0AAABAB,50,1,6.8563
64218,P82005,0411000G0AAADAD,28,9,12.06038
64219,P82005,0411000G0AAADAD,56,3,8.00306
64220,P82005,0411000G0AAAEAE,28,1,40.37441
64221,P82005,0411000G0AAAFAF,45,1,37.66038
64222,P82005,0411000G0AAAGAG,21,1,35.16404
64223,P82005,0411000G0AAAGAG,28,2,93.48336
64224,P82005,0501011P0AAADAD,100,1,1.36809
64225,P82005,0501011P0AAADAD,200,1,2.72378
64226,P82005,0501011P0AAAFAF,200,4,15.00895
64227,P82005,0501011P0AAAFAF,100,4,7.52928
64228,P82005,0501011P0AAAJAJ,112,3,27.52501
64229,P82005,0501011P0AAAJAJ,80,7,46.59982
64230,P82005,0501011P0AAAJAJ,56,1,4.5937
64231,P82005,0501011P0AAAJAJ,224,2,36.67522
64232,P82005,0501011P0AAAJAJ,20,1,1.74858
64233,P82005,0501012G0AAABAB,56,2,10.23456
64234,P82005,0501012G0AAABAB,20,1,1.93557
64235,P82005,0501012G0AAABAB,28,19,48.73196
64236,P82005,0501012G0AAABAB,12,1,1.2063
64237,P82005,0501012G0AAAFAF,200,1,3.54655
64238,P82005,0501012G0AAAFAF,100,2,3.55895
64239,P82005,0501012G0AAAGAG,100,1,2.86403
64240,P82005,0501012G0AAAPAP,100,1,2.00386
64241,P82005,0501012G0AAAQAQ,200,1,7.21159
64242,P82005,0501030L0AAABAB,56,4,36.77481
